ID,rank,finalWorth,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,gender,title,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
ID0690,679,4100,Mary Alice Dorrance Malone,73,United States,Coatesville,Campbell Soup,Food & Beverage,United States,,False,F,,Pennsylvania,Northeast,1950,2,3,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0691,679,4100,Joao Moreira Salles,61,Brazil,Rio de Janeiro,"Banking, minerals",Diversified,Brazil,,False,M,,,,1962,1,1,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID0692,679,4100,Walther Moreira Salles Junior,66,Brazil,Rio de Janeiro,"Banking, minerals",Finance & Investments,Brazil,,False,M,,,,1956,4,12,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID0693,679,4100,Arturo Moreno,76,United States,Phoenix,"Billboards, Los Angeles Angels",Sports,United States,,True,M,,Arizona,West,1946,8,14,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0694,679,4100,Peter Spuhler,63,Switzerland,Weiningen,Train cars,Manufacturing,Switzerland,,True,M,,,,1959,9,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0695,679,4100,Donald Sterling,88,United States,Beverly Hills,Real estate,Real Estate,United States,,True,M,,California,West,1934,4,26,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0696,679,4100,Kerry Stokes,82,Australia,Perth,"Construction equipment, media",Diversified,Australia,,True,M,,,,1940,9,13,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID0697,679,4100,Ken Xie,60,United States,Los Altos Hills,Cybersecurity,Technology,United States,,True,M,,California,West,1963,1,26,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0698,679,4100,Liangzhi Xie & family,57,China,Beijing,Biotech,Healthcare,China,,True,M,,,,1966,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0699,699,4000,Sid Bass,80,United States,Fort Worth,"Oil, investments",Energy,United States,,False,M,,Texas,South,1942,4,9,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0700,699,4000,Ben Chestnut,48,United States,Atlanta,Email marketing,Technology,United States,,True,M,,Georgia,South,1974,6,15,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0701,699,4000,Elisabeth DeLuca & family,75,United States,,Subway,Food & Beverage,United States,,False,F,,,South,1947,7,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0702,699,4000,Guangchang Guo,56,China,Shanghai,Conglomerate,Diversified,China,,True,M,,,,1967,2,16,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0703,699,4000,Vinod Rai Gupta,77,India,Delhi,Electrical equipment,Manufacturing,India,,False,F,,,,1945,9,15,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0704,699,4000,John Henry,73,United States,Boca Raton,Sports,Sports,United States,,True,M,,Florida,South,1949,9,13,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0705,699,4000,Travis Kalanick,46,United States,Los Angeles,Uber,Technology,United States,Uber Technologies Inc.,True,M,Cofounder,California,West,1976,8,6,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0706,699,4000,Koon Poh Keong,61,Malaysia,Petaling Jaya,Aluminum,Manufacturing,Malaysia,,True,M,,,,1961,4,25,121.46,0.7,364701517788,45.1,105.3,76,12,38.7,32447385,4.210484,101.975766
ID0707,699,4000,Dan Kurzius,51,United States,Atlanta,Email marketing,Technology,United States,,True,M,,Georgia,South,1971,12,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0708,699,4000,Paul Lee,65,China,Yuxi,Battery separators,Manufacturing,United States,,True,M,,,,1958,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0709,699,4000,Tobi Lutke,42,Canada,Ottawa,E-commerce,Technology,Canada,,True,M,,,,1980,7,16,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
ID0710,699,4000,Gail Miller,79,United States,Salt Lake City,Car dealerships,Automotive,United States,,True,F,,Utah,West,1943,10,14,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0711,699,4000,Rajan Mittal,63,India,Delhi,Telecom,Telecom,India,,False,M,,,,1960,1,5,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0712,699,4000,Rakesh Mittal,67,India,Delhi,Telecom,Telecom,India,,False,M,,,,1955,9,18,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0713,699,4000,Isaac Perlmutter,80,United States,Palm Beach,Marvel comics,Media & Entertainment,United States,Marvel Entertainment,True,M,Chairman,Florida,South,1942,12,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0714,699,4000,"Bernard Saul, II.",90,United States,Chevy Chase,"Banking, real estate",Finance & Investments,United States,Saul Centers,False,M,Chairman and CEO,Maryland,South,1932,4,15,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0715,699,4000,Shaul Shani,68,Italy,Milan,Telecom,Telecom,Israel,,True,M,,,,1955,1,1,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID0716,699,4000,Steven Spielberg,76,United States,Pacific Palisades,Movies,Media & Entertainment,United States,,True,M,,California,West,1946,12,18,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0717,699,4000,Jerzy Starak,75,Poland,Konstancin,Pharmaceuticals,Healthcare,Poland,,True,M,,,,1947,12,12,114.11,2.2,592164400688,67.8,100,77.6,17.4,40.8,37970874,51.919438,19.145136
ID0718,699,4000,Torbjorn Tornqvist,69,Switzerland,Geneva,Oil trading,Energy,Sweden,,True,M,,,,1953,11,8,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0719,699,4000,Rufino Vigil Gonzalez,74,Mexico,Mexico City,Steel,Metals & Mining,Mexico,,True,M,,,,1948,6,1,141.54,3.6,1258286717125,40.2,105.8,75,13.1,55.1,126014024,23.634501,-102.552784
ID0720,699,4000,Zhang Daocai,73,China,Shaoxing,Valves,Diversified,China,,True,M,,,,1950,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0721,721,3900,Juergen Blickle,76,Germany,Bruchsal,Auto parts,Manufacturing,Germany,,False,M,,,,1947,1,1,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0722,721,3900,"Austen Cargill, II.",72,United States,Livingston,Cargill,Food & Beverage,United States,,False,M,,Montana,West,1951,3,9,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0723,721,3900,"James Cargill, II.",73,United States,Birchwood,Cargill,Food & Beverage,United States,,False,M,,Wisconsin,Midwest,1949,4,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0724,721,3900,Vanich Chaiyawan,91,Thailand,Bangkok,"Insurance, beverages",Finance & Investments,Thailand,,True,M,,,,1932,1,1,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
ID0725,721,3900,Chen Dongsheng,65,China,Beijing,Insurance,Finance & Investments,China,,True,M,,,,1957,12,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0726,721,3900,Mong-Koo Chung,85,South Korea,Seoul,Hyundai,Automotive,South Korea,,False,M,,,,1938,3,19,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
ID0727,721,3900,Kenneth Dart,67,Cayman Islands,George Town,Investments,Finance & Investments,Belize,,False,M,,,,1955,4,21,,,,,,,,,,,
ID0728,721,3900,Giuseppe De'Longhi & family,83,Italy,Treviso,Coffee makers,Fashion & Retail,Italy,,False,M,,,,1939,4,24,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID0729,721,3900,Guenther Fielmann & family,83,Germany,Hamburg,Optometry,Healthcare,Germany,,True,M,,,,1939,9,17,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0730,721,3900,W. Herbert Hunt,94,United States,Dallas,Oil,Energy,United States,,False,M,Investor,Texas,South,1929,3,6,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0731,721,3900,James Irsay,63,United States,Carmel,Indianapolis Colts,Sports,United States,Indianapolis Colts,False,M,CEO,Indiana,Midwest,1959,6,13,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0732,721,3900,Somurai Jaruphnit,,Thailand,Bangkok,Diversified,Diversified,Thailand,,False,F,,,,,,,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
ID0733,721,3900,Marianne Liebmann,69,United States,Bozeman,Cargill,Food & Beverage,United States,,False,F,,Montana,West,1953,7,11,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0734,721,3900,Jorge Moll Filho & family,78,Brazil,Rio de Janeiro,Hospitals,Healthcare,Brazil,,True,M,,,,1945,1,1,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID0735,721,3900,Fernando Roberto Moreira Salles,76,Brazil,Sao Paulo,"Banking, minerals",Diversified,Brazil,,False,M,,,,1946,5,29,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID0736,721,3900,Pedro Moreira Salles,63,Brazil,Sao Paulo,"Banking, minerals",Diversified,Brazil,,False,M,,,,1959,10,20,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID0737,721,3900,Gabe Newell,60,United States,Seattle,Videogames,Gambling & Casinos,United States,Valve Corporation,True,M,Cofounder and CEO,Washington,West,1962,11,3,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0738,721,3900,Alfred Oetker,56,Germany,Bielefeld,Consumer goods,Fashion & Retail,Germany,,False,M,,,,1967,1,1,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0739,721,3900,Carl Ferdinand Oetker,50,Germany,Bielefeld,Consumer goods,Fashion & Retail,Germany,,False,M,,,,1972,10,3,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0740,721,3900,Julia Oetker,44,Germany,Bielefeld,Consumer goods,Fashion & Retail,Germany,,False,F,,,,1979,1,26,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0741,721,3900,Ruan Hongliang & family,62,China,Jiaxing,Glass,Manufacturing,China,,True,M,,,,1961,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0742,721,3900,Mark Stevens,63,United States,Steamboat Springs,Venture capital,Finance & Investments,United States,,True,M,,Colorado,West,1960,2,17,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0743,721,3900,Tsai Hong-tu,70,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,,False,M,,,,1952,8,1,,,,,,,,,,,
ID0744,721,3900,Nusli Wadia,79,India,Mumbai,Consumer goods,Food & Beverage,India,,False,M,,,,1944,2,15,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0745,721,3900,Wu Yiling,73,China,Shijiazhuang,Pharmaceuticals,Healthcare,China,,True,M,,,,1949,10,24,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0746,721,3900,Yu Renrong,57,China,Ningbo,Semiconductors,Manufacturing,China,,True,M,,,,1966,4,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0747,721,3900,Zhu Baoguo & family,60,China,Shenzhen,Pharmaceuticals,Healthcare,China,,True,M,,,,1962,4,25,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0748,748,3800,Rahul Bhatia,63,India,Delhi,Aviation,Service,India,,False,M,,,,1959,6,10,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0749,748,3800,Francesco Gaetano Caltagirone,80,Italy,Rome,"Cement, diversified",Construction & Engineering,Italy,,True,M,,,,1943,3,21,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID0750,748,3800,Barry Diller,81,United States,New York,Online media,Media & Entertainment,United States,,True,M,,New York,Northeast,1942,2,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0751,748,3800,Wesley Edens,61,United States,New York,Investments,Finance & Investments,United States,,True,M,,New York,Northeast,1961,10,31,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0752,748,3800,Stephen Feinberg,63,United States,New York,Private equity,Finance & Investments,United States,Cerberus Capital Management,True,M,Co-founder and CEO,New York,Northeast,1960,3,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0753,748,3800,Rakesh Gangwal,69,United States,Miami,Airline,Service,United States,,True,M,,Florida,South,1953,7,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0754,748,3800,Joseph Grendys,61,United States,Chicago,Poultry processing,Food & Beverage,United States,,True,M,,Illinois,Midwest,1961,12,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0755,748,3800,Martha Ingram & family,87,United States,Nashville,"Book distribution, transportation",Media & Entertainment,United States,"Ingram Industries, Inc.",False,F,Former Chairman,Tennessee,South,1935,8,20,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0756,748,3800,Li Xiang,41,China,Beijing,Electric vehicles,Automotive,China,,True,M,,,,1981,10,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0757,748,3800,"H. Ross Perot, Jr.",64,United States,Dallas,Real estate,Real Estate,United States,,False,M,,Texas,South,1958,11,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0758,748,3800,Chandru Raheja,82,India,Mumbai,Real estate,Real Estate,India,,False,M,,,,1940,10,1,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0759,748,3800,Trevor Rees-Jones,71,United States,Dallas,Oil & gas,Energy,United States,,True,M,,Texas,South,1951,8,12,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0760,748,3800,Yasumitsu Shigeta,58,Japan,Tokyo,Mobile phone retailer,Telecom,Japan,,True,M,,,,1965,2,25,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
ID0761,748,3800,Su Qingcan,54,China,Xiamen,Healthcare,Healthcare,China,,True,M,,,,1969,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0762,748,3800,Tsai Cheng-ta,73,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,,False,M,,,,1950,4,1,,,,,,,,,,,
ID0763,748,3800,Steven Udvar-Hazy,77,United States,Westlake,Aircraft leasing,Service,United States,Air Lease Corp.,True,M,CEO and Chairman,Texas,South,1946,2,23,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0764,748,3800,Elizabeth Uihlein,77,United States,Lake Forest,Packaging materials,Manufacturing,United States,,True,F,Entrepreneur,Illinois,Midwest,1945,7,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0765,748,3800,Richard Uihlein,77,United States,Lake Forest,Packaging materials,Manufacturing,United States,,True,M,,Illinois,Midwest,1945,8,27,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0766,766,3700,Hayes Barnard,51,United States,Austin,Fintech,Finance & Investments,United States,,True,M,,Texas,South,1972,2,15,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0767,766,3700,William Berkley,76,United States,Coconut Grove,Insurance,Finance & Investments,United States,WR Berkley,True,M,Chairman and CEO,Florida,South,1946,9,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0768,766,3700,Charles Cohen,71,United States,New York,Real estate,Real Estate,United States,,False,M,,New York,Northeast,1952,2,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0769,766,3700,Yakir Gabay,56,United Kingdom,London,Real estate,Real Estate,Cyprus,,True,M,,,,1966,4,13,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0770,766,3700,Huang Li,59,China,Wuhan,Imaging systems,Technology,China,,True,M,,,,1963,6,27,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0771,766,3700,Brad Jacobs,66,United States,Greenwich,Logistics,Logistics,United States,,True,M,,Connecticut,Northeast,1956,7,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0772,766,3700,Ji Qi,56,China,Shanghai,"Hotels, motels",Real Estate,China,,True,M,,,,1966,10,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0773,766,3700,Jason Jiang,50,China,Shanghai,Advertising,Media & Entertainment,Singapore,,True,M,,,,1973,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0774,766,3700,Jim Kavanaugh,60,United States,St. Louis,IT provider,Technology,United States,,True,M,,Missouri,Midwest,1962,10,17,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0775,766,3700,Richard LeFrak & family,77,United States,New York,Real estate,Real Estate,United States,,False,M,,New York,Northeast,1945,8,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0776,766,3700,Mikhail Lomtadze,47,Kazakhstan,Almaty,Fintech,Finance & Investments,Georgia,,True,M,,,,1975,10,17,182.75,5.2,180161741180,61.7,104.4,73.2,11.7,28.4,18513930,48.019573,66.923684
ID0777,766,3700,Tom Morris,68,United Kingdom,Merseyside,Retail,Fashion & Retail,United Kingdom,,True,M,,,,1954,10,2,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0778,766,3700,Shigenobu Nagamori,78,Japan,Kyoto,Motors,Manufacturing,Japan,,True,M,,,,1944,8,28,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924
ID0779,766,3700,Daniel Och,62,United States,Miami Beach,Hedge funds,Finance & Investments,United States,Och-Ziff Capital Management,True,M,Founder,Florida,South,1961,1,27,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0780,766,3700,Horst Paulmann & family,88,Chile,Santiago,Retail,Fashion & Retail,Chile,,True,M,,,,1935,1,1,131.91,2.6,282318159745,88.5,101.4,80,18.2,34,18952038,-35.675147,-71.542969
ID0781,766,3700,Anthony Pritzker,62,United States,Los Angeles,"Hotels, investments",Service,United States,,False,M,,California,West,1961,1,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0782,766,3700,John Sall,75,United States,Cary,Software,Technology,United States,SAS Institute,True,M,"Co-Founder, Executive Vice President",North Carolina,South,1948,4,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0783,766,3700,Howard Schultz,69,United States,Seattle,Starbucks,Food & Beverage,United States,,True,M,,Washington,West,1953,7,19,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0784,766,3700,Richard Schulze,82,United States,Naples,Best Buy,Fashion & Retail,United States,Best Buy Co. Inc.,True,M,Chairman,Florida,South,1941,1,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0785,766,3700,Yitzhak Tshuva,74,Israel,Netanya,Real estate,Real Estate,Israel,,True,M,,,,1948,7,7,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612
ID0786,766,3700,Wang Yanqing & family,56,China,Wuxi,Electrical equipment,Manufacturing,China,,True,M,,,,1966,4,7,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0787,787,3600,Rajiv Bajaj,56,India,Pune,Diversified,Diversified,India,,False,M,,,,1966,12,21,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0788,787,3600,Sanjiv Bajaj,53,India,Pune,Diversified,Diversified,India,,False,M,,,,1969,11,2,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0789,787,3600,Leonid Boguslavsky,71,Italy,Florence,Venture capital,Finance & Investments,Canada,,True,M,,,,1951,6,17,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID0790,787,3600,Jim Coulter,63,United States,San Francisco,Private equity,Finance & Investments,United States,,True,M,,California,West,1959,12,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0791,787,3600,Nicolas D'Ieteren,47,Switzerland,Anzere,"Auto parts, distribution",Automotive,Belgium,,False,M,,,,1975,4,13,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0792,787,3600,Beatriz Davila de Santo Domingo,84,Bermuda,,Beer,Food & Beverage,Colombia,,False,F,,,,1939,3,7,,,,,,,,,,,
