BattleId;losepick1;losepick2;losepick3;losepick4;losepick5
246747053952347379;Beatrix;Belerick;Carmilla;Cecilion;Edith
245529044176873023;Balmond;Chou;Estes;Julian;Layla
244264343811923904;Belerick;Brody;Kaja;Ling;Pharsa
241270128836350116;Beatrix;Belerick;Karrie;Selena;Tigreal
696647133066166960;Angela;Beatrix;Lancelot;Terizla;Xavier
607018454158138859;Arlott;Estes;Lancelot;Valentina;Wanwan
603535768257018530;Atlas;Kimmy;Minsitthar;Valir;Yin
603064455725823463;Argus;Clint;Kadita;Kaja;Martis
637868134798335143;Aamon;Brody;Claude;Minsitthar;Natan
637568401915648094;Benedetta;Khufra;Martis;Moskov;Nana
637188842770797198;Beatrix;Franco;Julian;Kagura;Minsitthar
636906495915724255;Argus;Atlas;Karina;Lesley;Xavier
718541351627650749;Clint;Hayabusa;Hylos;Kimmy;Zilong
718285685109420601;Badang;Cyclops;Hylos;Popol and Kupa;Valentina
716851419435620699;Floryn;Lapu-Lapu;Vexana;Wanwan;Yi Sun-shin
672685952905347248;Aurora;Franco;Karrie;Lancelot;Lapu-Lapu
672604464490838951;Hanzo;Johnson;Kadita;Minsitthar;Miya
672491910577878371;Arlott;Brody;Kaja;Xavier;Yu Zhong
672369005793734521;Belerick;Benedetta;Eudora;Julian;Wanwan
671977446510256411;Aamon;Arlott;Clint;Minotaur;Pharsa
671780221612022658;Aamon;Brody;Jawhead;Minsitthar;Xavier
671565971463427666;Atlas;Edith;Lunox;Roger;Wanwan
671340421255877005;Akai;Aurora;Edith;Lesley;Minsitthar
671025540023536566;Aurora;Brody;Freya;Lancelot;Lolita
606375781023620447;Arlott;Claude;Franco;Lancelot;Valir
606171619753203349;Estes;Hayabusa;Lesley;Martis;Pharsa
605968231576899789;Aurora;Brody;Franco;Julian;Martis
605657318894340447;Aldous;Irithel;Johnson;Luo Yi;Nana
605345057592050462;Aurora;Franco;Kimmy;Lapu-Lapu;Melissa
720482165746301730;Carmilla;Minsitthar;Moskov;Vexana;Yi Sun-shin
720097933677032712;Claude;Edith;Helcurt;Pharsa;Terizla
719553838630038945;Aurora;Estes;Fredrinn;Lapu-Lapu;Melissa
584580114781746343;Beatrix;Fredrinn;Ling;Lolita;Pharsa
584387004462182326;Chou;Claude;Fredrinn;Joy;Yve
584186730137168682;Akai;Brody;Faramis;Khufra;Lapu-Lapu
583849493600052370;Claude;Kadita;Martis;Minsitthar;Valentina
583559729336459170;Claude;Fredrinn;Kadita;Khufra;Lapu-Lapu
583169909514738121;Claude;Fredrinn;Lapu-Lapu;Ruby;Valentina
582901147641222701;Arlott;Atlas;Beatrix;Hanzo;Xavier
582578114560954928;Faramis;Kaja;Karrie;Lancelot;Lapu-Lapu
581979662407863207;Brody;Kadita;Lancelot;Minsitthar;Valentina
581373698356970934;Franco;Melissa;Minsitthar;Xavier;Yi Sun-shin
580852362341679346;Alice;Beatrix;Lancelot;Minsitthar;Pharsa
580207524541791086;Brody;Gloo;Khufra;Ling;Pharsa
579626054689388216;Chou;Claude;Faramis;Fredrinn;Lolita
579001583624417756;Arlott;Hanzo;Khufra;Lesley;Yve
225017951115360094;Beatrix;Fredrinn;Lapu-Lapu;Lolita;Yve
224372898567107376;Brody;Faramis;Grock;Kaja;Ling
223392572281793880;Brody;Fanny;Faramis;Khufra;Yu Zhong
220686871734329115;Claude;Grock;Hayabusa;Lapu-Lapu;Yve
249905113342300664;Gloo;Helcurt;Kaja;Melissa;Pharsa
249042842823052182;Bane;Claude;Faramis;Hanzo;Minsitthar
229207206381316684;Arlott;Atlas;Claude;Ling;Valentina
229054056437474876;Aamon;Chou;Kaja;Lancelot;Pharsa
228829219194495227;Aldous;Gusion;Hanzo;Johnson;Melissa
228489285417917026;Aldous;Beatrix;Franco;Gusion;Hanzo
579422112462304540;Fanny;Hilda;Lesley;Valentina;Yu Zhong
578643001099841317;Beatrix;Chou;Franco;Roger;Xavier
687491370894648609;Brody;Khufra;Martis;Minsitthar;Yve
627705035292225008;Faramis;Harith;Lapu-Lapu;Minotaur;Wanwan
627116809456265472;Aamon;Atlas;Brody;Valentina;Yu Zhong
626493257514296325;Grock;Julian;Lesley;Minsitthar;Pharsa
654036719574749278;Fredrinn;Kaja;Paquito;Pharsa;Wanwan
653685000407911368;Brody;Kaja;Martis;Terizla;Xavier
653194944639436048;Chou;Hanabi;Ling;Terizla;Valentina
652897771557257417;Edith;Estes;Karrie;Lancelot;Luo Yi
601297665095882255;Atlas;Claude;Grock;Pharsa;Phoveus
600701755563430229;Chou;Franco;Lapu-Lapu;Lesley;Xavier
600172813161057621;Estes;Fredrinn;Grock;Valentina;Wanwan
599568373823555815;Beatrix;Belerick;Kaja;Lancelot;Pharsa
599011977990227172;Brody;Fanny;Johnson;Lapu-Lapu;Yve
598192219057274639;Faramis;Grock;Khufra;Lesley;Ling
224907926937968166;Khufra;Leomord;Minsitthar;Wanwan;Yve
224186054604658974;Arlott;Brody;Khufra;Martis;Xavier
223604331349185898;Diggie;Lesley;Martis;Minsitthar;Xavier
265970623196628039;Aamon;Balmond;Claude;Kaja;Xavier
265734627628613687;Benedetta;Hylos;Melissa;Saber;Valentina
265505336504548287;Franco;Fredrinn;Melissa;Minsitthar;Valentina
265292361961240293;Helcurt;Khufra;Minsitthar;Wanwan;Xavier
680128706027590359;Aamon;Atlas;Kadita;Miya;Zilong
679811453973303016;Claude;Floryn;Grock;Julian;Valentina
282648969049513645;Clint;Faramis;Kagura;Ling;Terizla
702503342451152662;Franco;Lapu-Lapu;Lesley;Martis;Xavier
702123087521600179;Akai;Khufra;Moskov;Terizla;Valentina
701570763317267520;Brody;Julian;Kaja;Phoveus;Xavier
701150165759903556;Benedetta;Brody;Julian;Khufra;Xavier
700599864485167293;Franco;Grock;Melissa;Xavier;Yi Sun-shin
700199010892463061;Faramis;Kaja;Karrie;Martis;X.Borg
699717257295771055;Alice;Helcurt;Khufra;Melissa;Ruby
699374566150189387;Franco;Lapu-Lapu;Ling;Melissa;Xavier
250250437302834250;Irithel;Kadita;Ling;Pharsa;X.Borg
249243331896429860;Fanny;Kadita;Melissa;Minotaur;Pharsa
248452465208477388;Aamon;Bane;Cecilion;Khufra;Moskov
247841480340816234;Aamon;Chou;Kagura;Lapu-Lapu;Melissa
247102359418845759;Fanny;Karrie;Khufra;Lunox;Minsitthar
246565484211877166;Fredrinn;Khaleed;Melissa;Rafaela;Valentina
246087475826667735;Aamon;Brody;Gloo;Khufra;Yve
643482889711922130;Angela;Esmeralda;Julian;Melissa;Xavier
683234774836460447;Freya;Hayabusa;Natalia;Valir;Wanwan
682909276444964654;Beatrix;Hanzo;Kaja;Lapu-Lapu;Lunox
682537916392682057;Claude;Franco;Leomord;Masha;Valentina
681868842092341640;Aamon;Khufra;Melissa;Paquito;Xavier
681373615183241979;Arlott;Claude;Estes;Fredrinn;Luo Yi
228134637083382968;Hanzo;Kadita;Martis;Melissa;Pharsa
227681264630582957;Beatrix;Grock;Harley;Hayabusa;Minotaur
227249440028707268;Floryn;Ling;Masha;Melissa;Pharsa
226430535794246142;Hanzo;Joy;Melissa;Natalia;Xavier
225531624908995312;Kadita;Minsitthar;Moskov;Saber;Valentina
224536669965071417;Arlott;Brody;Hayabusa;Hilda;Pharsa
223629126195556020;Edith;Kagura;Kaja;Lesley;Yin
222240498844247814;Arlott;Kadita;Karrie;Paquito;Valentina
221129669977645391;Aamon;Badang;Hanabi;Lolita;Xavier
220277217753636115;Claude;Faramis;Kadita;Lancelot;Yin
276019906071275061;Brody;Cecilion;Franco;Ling;Minsitthar
703162001455083195;Atlas;Barats;Claude;Saber;Valentina
702927637974641015;Barats;Hayabusa;Khufra;Lesley;Lunox
702702890925974455;Barats;Bruno;Cecilion;Khufra;Yi Sun-shin
645191393341870661;Beatrix;Joy;Khufra;Lapu-Lapu;Luo Yi
644725788822211826;Bruno;Edith;Hanzo;Kaja;Pharsa
644150499427747597;Change;Lesley;Lolita;Terizla;Yi Sun-shin
643199005257891465;Clint;Julian;Kadita;Minsitthar;Yve
642558247676934493;Atlas;Barats;Hanzo;Wanwan;Xavier
641812465260688298;Alice;Karrie;Lancelot;Lolita;Lylia
640960322274323850;Barats;Hanzo;Karrie;Minsitthar;Xavier
640070615503988586;Claude;Kaja;Lapu-Lapu;Valentina;Yi Sun-shin
694134186357285556;Claude;Fanny;Lapu-Lapu;Minsitthar;Pharsa
693339265220205919;Bruno;Floryn;Harith;Joy;Yi Sun-shin
637810865705834633;Aamon;Lesley;Lolita;Phoveus;Xavier
636896248125182591;Akai;Fanny;Karrie;Lapu-Lapu;Valentina
237031232339692989;Atlas;Claude;Faramis;Lancelot;Minsitthar
236306851745483127;Kaja;Lancelot;Lesley;Phoveus;Valentina
634788445680026330;Angela;Edith;Lancelot;Melissa;Valentina
687824591636638989;Alpha;Bruno;Khufra;Terizla;Xavier
231201333926404042;Barats;Edith;Melissa;Vexana;Yu Zhong
234385055744147303;Franco;Lancelot;Lapu-Lapu;Melissa;Pharsa
618775437506131345;Fanny;Kadita;Karrie;Martis;Zhask
604182624692955688;Badang;Franco;Martis;Melissa;Xavier
654017241897585612;Joy;Karrie;Martis;Saber;Xavier
583947122501007729;Claude;Julian;Lancelot;Selena;Terizla
237986768073773796;Aamon;Freya;Gusion;Kadita;Lesley
701266241545108916;Claude;Edith;Martis;Saber;Vale
700882254288976252;Bruno;Carmilla;Cecilion;Chou;Martis
694431247770106602;Johnson;Ling;Masha;Melissa;Pharsa
586800153311228615;Barats;Brody;Cecilion;Estes;Gatotkaca
233618859347847996;Beatrix;Floryn;Roger;Thamuz;Valentina
650549064395563405;Aamon;Brody;Khufra;Lapu-Lapu;Zhask
230311652925544866;Aldous;Bane;Estes;Lancelot;Melissa
577981576135208383;Bane;Clint;Odette;Vexana;Zilong
645278804515896446;Claude;Jawhead;Lapu-Lapu;Saber;Xavier
218033526837229410;Claude;Franco;Pharsa;Ruby;Yin
710361663722893202;Dyrroth;Hanabi;Lancelot;Pharsa;Saber
642968550197307973;Atlas;Clint;Kagura;Saber;X.Borg
707983961237887673;Arlott;Atlas;Beatrix;Ling;Lunox
640713421783962725;Brody;Gatotkaca;Lancelot;Lylia;X.Borg
617825287659597103;Aamon;Franco;Gloo;Harith;Miya
243044749193517476;Beatrix;Franco;Granger;Lancelot;Luo Yi
241662078961849007;Beatrix;Fanny;Kaja;Terizla;Xavier
611692194619984021;Estes;Fredrinn;Lapu-Lapu;Lesley;Lunox
608642140774592402;Fanny;Franco;Hanabi;Harley;Lapu-Lapu
608211999799896631;Esmeralda;Franco;Miya;Valentina;Yin
680623847035323480;Aamon;Beatrix;Estes;Minsitthar;Xavier
594763855900655106;Brody;Gloo;Hayabusa;Kadita;Luo Yi
594466283386517418;Change;Clint;Franco;Martis;Terizla
594189627363111450;Estes;Jawhead;Luo Yi;Melissa;Minsitthar
593552430310041274;Arlott;Aurora;Balmond;Brody;Hilda
592855335643060273;Aamon;Brody;Floryn;Lapu-Lapu;Xavier
592124353684114341;Beatrix;Franco;Guinevere;Saber;Yve
591710761218409987;Beatrix;Hanzo;Lolita;Minsitthar;Vale
663243536022543764;Cecilion;Claude;Dyrroth;Franco;Martis
662701627113903804;Claude;Franco;Ling;Lunox;Minsitthar
636209117780902091;Aldous;Clint;Fanny;Lunox;Tigreal
261245716789367927;Arlott;Claude;Fredrinn;Kadita;Lapu-Lapu
260705298234380233;Fredrinn;Kaja;Lapu-Lapu;Natan;Valentina
578145072656313202;Fredrinn;Gloo;Karrie;Lunox;Minsitthar
577640302329882558;Alice;Claude;Lancelot;Minsitthar;Valentina
577051827385820021;Arlott;Beatrix;Cecilion;Helcurt;Hilda
648417944573992552;Esmeralda;Hanzo;Karrie;Minsitthar;Valentina
647889513272728163;Claude;Grock;Ling;Minsitthar;Valentina
647014972031914833;Claude;Fredrinn;Kaja;Lapu-Lapu;Xavier
248331634893538757;Khufra;Lancelot;Lapu-Lapu;Melissa;Valentina
247904418791571966;Aldous;Atlas;Claude;Kadita;Yi Sun-shin
683195106518514449;Faramis;Khufra;Lancelot;Melissa;Terizla
682852789035087469;Claude;Khufra;Lapu-Lapu;Martis;Pharsa
682221832569499172;Arlott;Beatrix;Faramis;Kadita;Karina
681646611894511257;Faramis;Hayabusa;Kaja;Minsitthar;Wanwan
681232697306259739;Hanzo;Johnson;Kadita;Lapu-Lapu;Moskov
680934897158855984;Benedetta;Claude;Grock;Martis;Valentina
680566208576231526;Faramis;Hayabusa;Kaja;Martis;Natan
677754435221451948;Benedetta;Lolita;Melissa;Minsitthar;Yve
677376770157178793;Angela;Kimmy;Ling;Pharsa;Thamuz
657009884915611043;Aamon;Brody;Diggie;Minsitthar;Valentina
264934655609798870;Kaja;Melissa;Minsitthar;Valentina;Yi Sun-shin
264462454020373196;Esmeralda;Fanny;Kagura;Kaja;Wanwan
263960612861637978;Aamon;Angela;Faramis;Melissa;Minsitthar
262195518741931728;Alice;Angela;Bane;Brody;Julian
261416738091950506;Beatrix;Hayabusa;Phoveus;Selena;Yve
260109173953386978;Claude;Fanny;Grock;Lapu-Lapu;Pharsa
228425084246608333;Arlott;Beatrix;Estes;Martis;Xavier
228170250952033294;Aldous;Claude;Hilda;Lunox;Martis
227881298437258887;Aamon;Beatrix;Floryn;Joy;Saber
227495288251529299;Badang;Brody;Faramis;Hanzo;Kadita
695082257438651132;Akai;Clint;Gloo;Lancelot;Yve
257728512235753851;Hayabusa;Kadita;Kagura;Lapu-Lapu;Melissa
256873229628296005;Aamon;Brody;Khufra;Minsitthar;Odette
256242363357021984;Kadita;Ling;Minsitthar;Moskov;Valentina
664545155928113199;Fredrinn;Grock;Kadita;Lesley;Xavier
710907450987641813;Benedetta;Franco;Helcurt;Moskov;Xavier
283382639657473342;Beatrix;Change;Kadita;Minsitthar;Yin
645383283891144771;Atlas;Diggie;Lancelot;Miya;Terizla
644617925013963403;Brody;Franco;Julian;Sun;Xavier
643755706034322506;Belerick;Change;Kaja;Lesley;Ling
642975052778600139;Fredrinn;Grock;Moskov;Terizla;Xavier
641799928251575948;Balmond;Change;Gloo;Lesley;Minotaur
286971003229071639;Brody;Kaja;Martis;Minsitthar;Pharsa
638779939177256609;Chou;Lancelot;Lancelot;Miya;Valentina
638094419447140272;Brody;Chou;Faramis;Franco;Minsitthar
637416050837571401;Aldous;Melissa;Pharsa;Saber;Selena
621535078548073917;Bane;Hayabusa;Kaja;Natan;Xavier
621142557191923459;Claude;Hayabusa;Hilda;Kadita;Valentina
620750267764007231;Hilda;Lesley;Minsitthar;Valentina;Yi Sun-shin
620278289512880929;Cecilion;Edith;Floryn;Lancelot;Melissa
619861785059350091;Alice;Bruno;Edith;Julian;Kaja
618672130657962595;Aldous;Barats;Beatrix;Faramis;Valentina
618445240420616282;Beatrix;Franco;Kadita;Kaja;Lancelot
617919149876528092;Fredrinn;Hilda;Irithel;Kadita;Moskov
613579244337702141;Diggie;Kimmy;Layla;Martis;Natalia
267628270119492015;Arlott;Clint;Kaja;Ling;Pharsa
242402552800481676;Claude;Harley;Kadita;Lapu-Lapu;Valentina
241832958532652343;Alice;Barats;Johnson;Valentina;Wanwan
241156810421176365;Franco;Grock;Lesley;Martis;Valentina
240401579076878995;Julian;Lapu-Lapu;Melissa;Minotaur;Xavier
677122851690638382;Khufra;Lapu-Lapu;Martis;Melissa;Valentina
676758436600473320;Claude;Kadita;Lapu-Lapu;Martis;Valentina
676300687575998509;Diggie;Fanny;Lesley;Lunox;Yu Zhong
234714535570822661;Alice;Fredrinn;Gatotkaca;Lolita;Wanwan
234210048712233338;Akai;Cecilion;Claude;Melissa;Yu Zhong
232883895955211375;Brody;Fanny;Kaja;Lapu-Lapu;Valentina
231990796160711167;Argus;Estes;Granger;Karrie;Valentina
231660375736694148;Khufra;Martis;Melissa;Terizla;Valentina
231327034734915681;Alice;Claude;Diggie;Lunox;Yu Zhong
633449670014773842;Badang;Harley;Kaja;Natan;Yve
287687042996962617;Aldous;Alucard;Claude;Franco;Xavier
618630417935818018;Brody;Helcurt;Khufra;Terizla;Valentina
708022508570516329;Kaja;Karrie;Lapu-Lapu;Ling;Pharsa
707495696471921905;Grock;Khufra;Martis;Wanwan;Yve
707151343173996613;Beatrix;Lancelot;Lolita;Minsitthar;Valentina
257612105737468780;Beatrix;Chou;Kadita;Lancelot;X.Borg
259364881890969092;Alice;Khufra;Lapu-Lapu;Melissa;Yi Sun-shin
258414994038882317;Aamon;Badang;Layla;Selena;Xavier
689341707230278377;Claude;Fanny;Floryn;Odette;X.Borg
255087455241399865;Chou;Franco;Hayabusa;Pharsa;Wanwan
254101231965989204;Claude;Esmeralda;Franco;Hanzo;Valentina
252776900275102391;Khufra;Lapu-Lapu;Melissa;Xavier;Yi Sun-shin
251831376109788608;Belerick;Claude;Gloo;Pharsa;X.Borg
684282351719696746;Angela;Brody;Faramis;Hayabusa;X.Borg
682607675251503922;Claude;Gloo;Minotaur;Pharsa;X.Borg
245703097728511322;Harley;Hayabusa;Melissa;Minsitthar;X.Borg
245168653473032346;Alice;Brody;Franco;Gloo;X.Borg
244249517586784415;Chou;Fredrinn;Moskov;Valentina;Xavier
242281172729729179;Aamon;Beatrix;Chou;Pharsa;Saber
241108114081974225;Estes;Masha;Melissa;Pharsa;X.Borg
654260586153331650;Balmond;Clint;Diggie;Gusion;Julian
270332600570431192;Aamon;Hanabi;Ruby;Yu Zhong;Yve
269896455231455772;Aldous;Atlas;Beatrix;Granger;Vexana
269459794496404700;Belerick;Franco;Granger;Harley;Roger
245805317948188601;Estes;Freya;Gusion;Hanabi;Vexana
702072007473504969;Badang;Claude;Franco;Harley;Kagura
701281922469600859;Atlas;Dyrroth;Hanabi;Ling;Luo Yi
612960464102756481;Arlott;Brody;Franco;Hanzo;Xavier
240367348185566102;Brody;Franco;Lancelot;Pharsa;Terizla
674512606789298620;Hanabi;Jawhead;Karina;Natalia;Valir
673888217328706929;Faramis;Hanabi;Jawhead;Khaleed;Nana
673053516204531697;Atlas;Martis;Moskov;Pharsa;Terizla
669516786729929435;Chou;Hayabusa;Khaleed;Lunox;Natan
668350454000960607;Aamon;Clint;Edith;Gloo;Pharsa
664462370431740508;Arlott;Fredrinn;Kadita;Lesley;Pharsa
663197120310975744;Aamon;Alice;Franco;Hanabi;Valentina
276145525272778770;Gloo;Karina;Karrie;Luo Yi;Rafaela
662376906111488788;Fanny;Franco;Hanabi;Terizla;Xavier
662000465112895258;Argus;Diggie;Fredrinn;Hanabi;Pharsa
576712997413751569;Hanabi;Khufra;Lapu-Lapu;Vexana;Yin
586185595031603395;Beatrix;Cecilion;Hayabusa;Minotaur;Yu Zhong
639699311286705878;Aamon;Chou;Edith;Karrie;Pharsa
639065017631529294;Aldous;Chou;Hanabi;Martis;Valentina
638548882821633123;Hanabi;Lunox;Martis;Ruby;Selena
638066356130828129;Fanny;Joy;Kaja;Moskov;Pharsa
279711851368821216;Cecilion;Hanabi;Lancelot;Lolita;Thamuz
278915169295150007;Edith;Fanny;Khufra;Melissa;Xavier
678581242195481424;Akai;Balmond;Moskov;Odette;Thamuz
677931551082548459;Brody;Johnson;Karina;Thamuz;Yve
677440859658913807;Brody;Chou;Hayabusa;Jawhead;Xavier
676744482251473142;Claude;Franco;Harley;Terizla;Valentina
676207113123265377;Angela;Edith;Harley;Lesley;Xavier
270940192415545091;Floryn;Fredrinn;Harley;Lesley;Thamuz
270300761979482805;Beatrix;Lancelot;Thamuz;Tigreal;Valentina
254093707182947020;Change;Dyrroth;Estes;Moskov;Yi Sun-shin
252841183050282095;Change;Clint;Gloo;Hanzo;Minotaur
251631531281165981;Hylos;Natan;Popol and Kupa;Sun;Valentina
250679332736674340;Edith;Lylia;Martis;Terizla;Wanwan
249376085040243711;Estes;Jawhead;Layla;Valentina;Yi Sun-shin
245966181654926026;Edith;Franco;Ling;Lunox;Melissa
713806515256212446;Claude;Khufra;Martis;Terizla;Xavier
713496010595546662;Kaja;Minsitthar;Terizla;Wanwan;Xavier
713296079867916832;Kagura;Lancelot;Lolita;Popol and Kupa;Uranus
712963632219335362;Edith;Gusion;Irithel;Joy;Lancelot
712740276740072795;Atlas;Edith;Lancelot;Lesley;Xavier
659568654629894142;Cecilion;Claude;Diggie;Gloo;Yi Sun-shin
659040352177648489;Claude;Gloo;Khufra;Leomord;Xavier
658233224743513262;Badang;Franco;Lancelot;Melissa;Pharsa
657542959074535215;Angela;Badang;Brody;Martis;Xavier
656896132704789017;Beatrix;Floryn;Luo Yi;Martis;Yu Zhong
655497343460857592;Franco;Gloo;Melissa;Valentina;Yi Sun-shin
654822075817677164;Edith;Fanny;Hilda;Luo Yi;Wanwan
654356153470438791;Edith;Lapu-Lapu;Martis;Miya;Valentina
653611908652484384;Badang;Brody;Hanzo;Kadita;Khufra
237218875164403469;Aamon;Badang;Chou;Moskov;Xavier
236257008648527492;Badang;Brody;Gloo;Hayabusa;Pharsa
693608447999023574;Beatrix;Kadita;Martis;Terizla;Zhask
692843694712230715;Atlas;Change;Clint;Martis;Valentina
686406977551752510;Akai;Badang;Beatrix;Estes;Kagura
685671017725712181;Arlott;Balmond;Johnson;Kadita;Moskov
685049566022750609;Franco;Gusion;Hanabi;Paquito;Valentina
684451491826781021;Balmond;Faramis;Franco;Hanabi;Phoveus
684042181443470983;Hanzo;Miya;Selena;Valir;Yin
683663330968224163;Faramis;Jawhead;Julian;Kadita;Lesley
682899097372473100;Franco;Grock;Hayabusa;Moskov;Odette
682490628802752940;Arlott;Layla;Martis;Pharsa;Selena
682084647019097176;Faramis;Hanabi;Joy;Martis;Minsitthar
681702446469359446;Beatrix;Cyclops;Hayabusa;Minsitthar;Thamuz
681301524157178373;Joy;Lancelot;Lunox;Melissa;Natalia
680849586223455250;Franco;Hayabusa;Moskov;Pharsa;X.Borg
680383758365496856;Franco;Gord;Granger;Miya;Sun
242097537108021046;Brody;Kadita;Martis;Minsitthar;Pharsa
241481763351825046;Harley;Jawhead;Johnson;Vale;Wanwan
240764078611629379;Beatrix;Esmeralda;Natalia;Valentina;Yi Sun-shin
240097465327550555;Bane;Clint;Freya;Ling;Selena
239099834619001095;Aamon;Estes;Freya;Hanabi;Kagura
238517149290853566;Aamon;Faramis;Melissa;Minsitthar;Yu Zhong
237947434763939976;Akai;Beatrix;Masha;Minsitthar;Natalia
599030158585781955;Claude;Edith;Granger;Khufra;Kimmy
218719325740040888;Fanny;Joy;Kadita;Kimmy;Lancelot
217949813629484182;Clint;Dyrroth;Hayabusa;Kimmy;Minotaur
217369262900082642;Beatrix;Chou;Kimmy;Minsitthar;Tigreal
285120495093764410;Esmeralda;Faramis;Hanabi;Kimmy;Martis
284623575967550424;Atlas;Brody;Martis;Sun;Valentina
686610859647994869;Floryn;Lancelot;Lancelot;Luo Yi;Wanwan
686096408465278720;Faramis;Grock;Gusion;Kaja;Moskov
259100565307281764;Clint;Fanny;Johnson;Paquito;Valentina
258534411308256368;Argus;Balmond;Cecilion;Lesley;Xavier
250994987062136431;Atlas;Beatrix;Kimmy;Selena;X.Borg
248704532542781156;Clint;Fanny;Faramis;Franco;Freya
593327258060283378;Bane;Grock;Hayabusa;Karrie;Kimmy
248163362368430865;Brody;Kimmy;Lancelot;Lolita;Thamuz
244473568849319365;Brody;Lolita;Nana;Saber;Terizla
608667691535585084;Lolita;Martis;Moskov;Natalia;Valentina
242473746176948202;Edith;Irithel;Lancelot;Lunox;Ruby
580336107271180767;Badang;Belerick;Kimmy;Lesley;Moskov
283181712496348104;Argus;Benedetta;Eudora;Kimmy;Moskov
281065775383127607;Angela;Change;Chou;Ling;Melissa
216763625267365301;Estes;Faramis;Lancelot;Paquito;Wanwan
216574706835882171;Gloo;Hanzo;Khufra;Melissa;Valentina
216294073672759904;Alucard;Chou;Minsitthar;Moskov;Xavier
288101223872689549;Franco;Lancelot;Lunox;Melissa;Minsitthar
626512365823161088;Atlas;Gord;Lancelot;Lesley;Martis
625880812357119375;Brody;Franco;Kimmy;Martis;Terizla
607865516199416341;Benedetta;Lolita;Martis;Melissa;Pharsa
605761476145611860;Akai;Freya;Kaja;Kimmy;Pharsa
604576009337338937;Angela;Beatrix;Change;Masha;Yin
660085137333447329;Bruno;Hayabusa;Khufra;Lapu-Lapu;Vexana
637968641329261515;Atlas;Badang;Clint;Hayabusa;Valentina
637356844712781358;Estes;Gloo;Irithel;Kagura;Lancelot
636835216639713674;Dyrroth;Irithel;Khufra;Lancelot;Minsitthar
697929073430944565;Diggie;Edith;Hanzo;Lesley;Xavier
635253822566224903;Diggie;Edith;Joy;Lesley;Valentina
617414714556938816;Beatrix;Edith;Franco;Lancelot;Vexana
615113694418037636;Argus;Gusion;Karrie;Minsitthar;Vexana
614426645679564583;Chou;Fanny;Kagura;Khaleed;Saber
225822733497351447;Beatrix;Lapu-Lapu;Ling;Lolita;Yve
224816237976303112;Beatrix;Gloo;Grock;Hayabusa;Valentina
223892124222959681;Aamon;Beatrix;Franco;Gloo;Vexana
667122643112108485;Kaja;Lancelot;Lolita;Valentina;Wanwan
625116969604028845;Alice;Argus;Benedetta;Estes;Wanwan
663924919701145864;Grock;Kaja;Lesley;Pharsa;Xavier
663381043697484897;Brody;Helcurt;Lylia;Minsitthar;Yu Zhong
662805530964721407;Arlott;Franco;Harley;Irithel;Xavier
662125435778299806;Gloo;Hayabusa;Hilda;Karrie;Xavier
658920191879597301;Kaja;Lancelot;Lolita;Melissa;Pharsa
280483639812212698;Lancelot;Lancelot;Lesley;Lolita;Valentina
279787880880063023;Alice;Kaja;Martis;Moskov;Yve
276914831226875040;Helcurt;Lolita;Melissa;Pharsa;Yu Zhong
613725054182663645;Brody;Gloo;Khufra;Martis;Xavier
613269005965238542;Claude;Kaja;Pharsa;Terizla;Yi Sun-shin
612882987189574918;Angela;Clint;Ling;Minsitthar;Yve
