BattleId;winpick1;winpick2;winpick3;winpick4;winpick5;losepick1;losepick2;losepick3;losepick4;losepick5
688034271940733222;Atlas;Fanny;Lesley;Terizla;Xavier;Argus;Claude;Estes;Martis;Valentina
605815073042914717;Bane;Hayabusa;Lolita;Moskov;Pharsa;Cecilion;Kaja;Lancelot;Lapu-Lapu;Melissa
653141287612766412;Cecilion;Grock;Helcurt;Khufra;Moskov;Brody;Chou;Dyrroth;Estes;Nana
238090246721164157;Aldous;Benedetta;Kadita;Lesley;Zhask;Cecilion;Franco;Helcurt;Moskov;Silvanna
237337360429010382;Brody;Franco;Gloo;Helcurt;Kagura;Atlas;Karrie;Lancelot;Martis;Valentina
651626147704784999;Barats;Estes;Lunox;Miya;Silvanna;Cecilion;Dyrroth;Helcurt;Hilda;Moskov
651030027718935150;Aamon;Hilda;Irithel;Minotaur;Vale;Franco;Helcurt;Moskov;Nana;Terizla
285819526791815437;Arlott;Brody;Helcurt;Selena;Xavier;Cecilion;Gloo;Hanzo;Martis;Moskov
284717094586276781;Franco;Lancelot;Lapu-Lapu;Moskov;Pharsa;Brody;Gloo;Helcurt;Kadita;Xavier
283914382378522573;Benedetta;Brody;Helcurt;Kaja;Pharsa;Hayabusa;Khufra;Lapu-Lapu;Wanwan;Xavier
282795586347586164;Brody;Ling;Lolita;Terizla;Xavier;Claude;Franco;Gloo;Hanzo;Yve
281726100836175188;Atlas;Beatrix;Freya;Helcurt;Xavier;Chou;Claude;Franco;Hayabusa;Yve
694741146840820747;Fredrinn;Kaja;Pharsa;Wanwan;X.Borg;Franco;Helcurt;Nana;Natan;Terizla
694288736460695566;Helcurt;Kaja;Nana;Natan;Terizla;Angela;Cecilion;Hanabi;Johnson;Paquito
693746045868008229;Brody;Franco;Helcurt;Nana;Terizla;Clint;Estes;Lapu-Lapu;Luo Yi;Martis
693236538192649763;Beatrix;Franco;Minsitthar;Pharsa;Roger;Alpha;Edith;Helcurt;Melissa;Nana
692705675939895367;Badang;Edith;Helcurt;Nana;Natan;Fanny;Franco;Hanabi;Pharsa;X.Borg
642499836121928522;Atlas;Claude;Freya;Granger;Pharsa;Beatrix;Estes;Guinevere;Martis;Nana
618411155559952850;Johnson;Martis;Moskov;Yin;Yve;Aldous;Dyrroth;Hanabi;Selena;Vexana
669205719430081325;Atlas;Baxia;Brody;Helcurt;Valir;Cecilion;Clint;Franco;Fredrinn;Ruby
668711806780974635;Bane;Beatrix;Estes;Helcurt;Valentina;Chou;Hanzo;Kagura;Lesley;Terizla
244943532761711943;Aamon;Badang;Cyclops;Hanabi;Lolita;Alice;Chou;Moskov;Roger;Yve
243315104501366224;Atlas;Beatrix;Roger;Uranus;Xavier;Claude;Franco;Martis;Minsitthar;Zhask
242053981844174811;Atlas;Aulus;Hayabusa;Valentina;Wanwan;Balmond;Diggie;Moskov;Roger;Xavier
625086827523109690;Fanny;Fredrinn;Kagura;Lolita;Moskov;Atlas;Beatrix;Benedetta;Roger;Vexana
240083760086412652;Atlas;Bane;Brody;Hylos;Pharsa;Alpha;Beatrix;Minsitthar;Roger;Xavier
229276471318419782;Brody;Martis;Pharsa;Terizla;Valir;Kadita;Khufra;Lancelot;Moskov;Roger
228571272048153724;Gatotkaca;Hayabusa;Moskov;Valentina;X.Borg;Clint;Fredrinn;Kaja;Roger;Vexana
227798126395264847;Alucard;Atlas;Esmeralda;Luo Yi;Moskov;Dyrroth;Estes;Hanabi;Martis;Pharsa
221498083681886390;Alpha;Brody;Lolita;Roger;Yve;Aamon;Edith;Karrie;Lylia;Paquito
283776123086130191;Beatrix;Kadita;Martis;Pharsa;Uranus;Atlas;Dyrroth;Freya;Hanabi;Vexana
282182655859573470;Beatrix;Dyrroth;Edith;Kadita;Martis;Change;Chou;Hayabusa;Jawhead;Miya
280438787468245465;Esmeralda;Gloo;Lesley;Roger;Xavier;Baxia;Kagura;Karrie;Lapu-Lapu;Martis
279573038025487774;Chou;Edith;Hanabi;Roger;Vale;Cyclops;Hylos;Joy;Minsitthar;Moskov
261873044006943261;Granger;Harley;Johnson;Joy;Valir;Franco;Fredrinn;Hanabi;Nana;Roger
261039897660929126;Atlas;Irithel;Jawhead;Pharsa;Roger;Beatrix;Cecilion;Franco;Julian;Ling
707038973943914538;Dyrroth;Estes;Kagura;Miya;Saber;Floryn;Freya;Hanabi;Harley;Martis
642742536133671630;Edith;Hanzo;Minotaur;Valentina;Wanwan;Hanabi;Harith;Kadita;Leomord;Roger
642144638031361574;Aldous;Brody;Kagura;Minsitthar;Roger;Franco;Irithel;Lancelot;Selena;Valir
641473390477570355;Franco;Martis;Valir;Wanwan;Yu Zhong;Atlas;Beatrix;Edith;Pharsa;Roger
240448690573148908;Grock;Hayabusa;Lesley;Xavier;Yu Zhong;Gloo;Kadita;Kagura;Lancelot;Melissa
225943164380331522;Claude;Faramis;Fredrinn;Khufra;Lancelot;Diggie;Lapu-Lapu;Lesley;Martis;Valentina
224652664146834680;Brody;Faramis;Khufra;Lancelot;Lapu-Lapu;Beatrix;Fredrinn;Grock;Kaja;Valentina
224128510632997294;Beatrix;Gloo;Lancelot;Lolita;Valentina;Franco;Karrie;Lunox;Terizla;Yi Sun-shin
222401873650460641;Chou;Khufra;Lancelot;Melissa;Pharsa;Badang;Fanny;Kaja;Lesley;Selena
220976309580406922;Beatrix;Diggie;Kaja;Ling;Lunox;Brody;Khufra;Lancelot;Lapu-Lapu;Valentina
219731864281225834;Faramis;Ling;Lolita;Minsitthar;Moskov;Arlott;Beatrix;Kaja;Lancelot;Yve
623574904546070169;Claude;Faramis;Franco;Martis;Minsitthar;Khufra;Lancelot;Lancelot;Lesley;Pharsa
622596820233684815;Benedetta;Claude;Khufra;Lancelot;Valentina;Faramis;Fredrinn;Grock;Kaja;Melissa
622186818360640534;Kaja;Lancelot;Lapu-Lapu;Pharsa;Wanwan;Faramis;Grock;Khufra;Lesley;Ling
621264422594214920;Brody;Dyrroth;Faramis;Khufra;Lancelot;Claude;Franco;Gloo;Ling;Valentina
277726365297455759;Claude;Esmeralda;Kadita;Lancelot;Yve;Beatrix;Change;Franco;Minsitthar;Yi Sun-shin
267007239323138902;Claude;Gloo;Kadita;Lancelot;Valentina;Alucard;Miya;Paquito;Selena;Tigreal
266882294429529437;Beatrix;Gloo;Lancelot;Minsitthar;Yve;Claude;Khufra;Lancelot;Ling;Pharsa
266792366404284634;Claude;Gloo;Khufra;Lancelot;Yve;Atlas;Chou;Hayabusa;Karrie;Valentina
266669680663472902;Gloo;Grock;Lancelot;Moskov;Valentina;Akai;Belerick;Claude;Gord;Lolita
266559222694553160;Gloo;Khufra;Lancelot;Lesley;Pharsa;Arlott;Claude;Minsitthar;Valentina;Yi Sun-shin
266362057925861106;Kaja;Lesley;Ling;Minsitthar;Valentina;Claude;Gloo;Kadita;Khufra;Lancelot
266221676919790208;Claude;Gloo;Khufra;Lancelot;Yve;Brody;Hanzo;Lolita;Minsitthar;Valentina
266017833476953317;Claude;Gloo;Khufra;Lancelot;Valentina;Beatrix;Benedetta;Fredrinn;Natalia;Pharsa
226184593081334401;Claude;Franco;Lapu-Lapu;Martis;Xavier;Edith;Gusion;Melissa;Minsitthar;Pharsa
225070375485535039;Franco;Kimmy;Lapu-Lapu;Lesley;Valentina;Chou;Hayabusa;Kaja;Melissa;Pharsa
224414280576364295;Beatrix;Benedetta;Franco;Kimmy;Valentina;Brody;Ling;Mathilda;Minsitthar;Xavier
222903487175288150;Chou;Franco;Kimmy;Pharsa;Wanwan;Floryn;Julian;Melissa;Minsitthar;Odette
221844429844471365;Franco;Kimmy;Lapu-Lapu;Melissa;Xavier;Argus;Claude;Kagura;Khufra;Yi Sun-shin
679276472846211209;Khufra;Melissa;Xavier;Yi Sun-shin;Yu Zhong;Akai;Grock;Kimmy;Pharsa;Wanwan
678726261765788517;Akai;Aldous;Clint;Kimmy;Nana;Diggie;Gloo;Lesley;Martis;Xavier
616376436278097348;Freya;Kaja;Kimmy;Popol and Kupa;Valentina;Beatrix;Chou;Claude;Helcurt;Joy
616285065143841328;Chou;Faramis;Freya;Kimmy;Popol and Kupa;Kaja;Lapu-Lapu;Ling;Melissa;Valentina
616192177886129864;Faramis;Freya;Kimmy;Mathilda;Popol and Kupa;Atlas;Hayabusa;Melissa;Terizla;Valentina
616043460348537312;Claude;Freya;Kadita;Kaja;Kimmy;Clint;Joy;Khufra;Ling;Pharsa
615906987762705870;Brody;Freya;Jawhead;Kimmy;Valentina;Chou;Claude;Lapu-Lapu;Ling;Pharsa
615719525325136076;Arlott;Freya;Harith;Kimmy;Wanwan;Beatrix;Edith;Gusion;Kadita;Xavier
615481201884846910;Aldous;Brody;Faramis;Lancelot;Lolita;Chou;Freya;Karrie;Kimmy;Valentina
615225715755243026;Freya;Harith;Kimmy;Minsitthar;Wanwan;Karina;Lapu-Lapu;Lolita;Melissa;Yve
614995505508176364;Brody;Freya;Kimmy;Minsitthar;Valentina;Beatrix;Faramis;Hayabusa;Hylos;Kaja
279668162960994537;Arlott;Fredrinn;Khufra;Lylia;Wanwan;Argus;Kimmy;Lesley;Minotaur;Yve
278542937364015631;Alucard;Angela;Joy;Lesley;Lylia;Benedetta;Faramis;Hilda;Kadita;Kimmy
277405531239785385;Alice;Edith;Granger;Martis;Wanwan;Arlott;Brody;Kadita;Kimmy;Lunox
608943162148690242;Claude;Floryn;Gloo;Martis;Pharsa;Kimmy;Melissa;Minsitthar;Nana;Yu Zhong
694160600406599263;Brody;Estes;Luo Yi;Thamuz;Yi Sun-shin;Balmond;Lylia;Moskov;Sun;Valir
693782359816708613;Brody;Esmeralda;Fredrinn;Lolita;Nana;Bruno;Chou;Franco;Kagura;Moskov
693175682801245122;Beatrix;Franco;Gloo;Gusion;Harley;Kaja;Martis;Moskov;Valentina;Yve
692738927576913836;Aldous;Grock;Harley;Moskov;Zhask;Aamon;Edith;Hanabi;Minotaur;Vexana
692059193167745472;Khufra;Moskov;Terizla;Valentina;Vexana;Brody;Edith;Fanny;Grock;Lylia
691428906717056138;Edith;Minotaur;Moskov;Valentina;Vexana;Chou;Claude;Grock;Hanzo;Xavier
690772249167169387;Angela;Brody;Gloo;Hayabusa;Lunox;Benedetta;Minsitthar;Moskov;Terizla;Vexana
689842075214971005;Bane;Belerick;Claude;Kadita;Selena;Johnson;Moskov;Terizla;Vale;Yi Sun-shin
689333954814049489;Atlas;Moskov;Terizla;Vale;Valentina;Brody;Fredrinn;Gusion;Khufra;Thamuz
643012041036953357;Atlas;Aulus;Beatrix;Kagura;Lapu-Lapu;Aamon;Brody;Edith;Franco;Harley
642269071824286172;Aamon;Edith;Hanabi;Kadita;Xavier;Hayabusa;Lolita;Lylia;Moskov;Terizla
641616747896401217;Cyclops;Edith;Eudora;Khufra;Lesley;Aamon;Lolita;Moskov;X.Borg;Xavier
619452289992446443;Atlas;Cecilion;Cyclops;Lapu-Lapu;Lesley;Claude;Edith;Johnson;Martis;Xavier
618977794890485050;Aamon;Faramis;Floryn;Lapu-Lapu;Moskov;Estes;Lesley;Terizla;Vale;Yi Sun-shin
618316619035002682;Atlas;Edith;Melissa;Paquito;Vexana;Brody;Martis;Minsitthar;Selena;Valir
617771523260629669;Clint;Fanny;Franco;Joy;Terizla;Akai;Brody;Chou;Cyclops;Khufra
254380108487146578;Beatrix;Chou;Edith;Fredrinn;Pharsa;Aulus;Cyclops;Franco;Hanabi;Minsitthar
253323980324026069;Arlott;Franco;Terizla;Wanwan;Xavier;Brody;Edith;Lolita;Pharsa;Popol and Kupa
240264805843002557;Edith;Jawhead;Kaja;Moskov;Vexana;Claude;Khufra;Melissa;Pharsa;Yi Sun-shin
239486209876614749;Beatrix;Gloo;Ling;Pharsa;Yu Zhong;Edith;Jawhead;Kaja;Moskov;Vexana
270321137304335064;Carmilla;Julian;Kaja;Martis;Melissa;Aamon;Claude;Khufra;Lancelot;Pharsa
269637687748455998;Claude;Edith;Hayabusa;Khufra;Valentina;Aamon;Lapu-Lapu;Lolita;Pharsa;Wanwan
268723349340678153;Aamon;Beatrix;Gloo;Khufra;Pharsa;Brody;Grock;Hayabusa;Lunox;Terizla
246808648079972213;Claude;Gloo;Lolita;Martis;Pharsa;Bane;Khufra;Melissa;Paquito;Valentina
245506744708304908;Akai;Gloo;Khufra;Luo Yi;Melissa;Karrie;Ling;Lolita;Minsitthar;Pharsa
244648485688511082;Esmeralda;Franco;Ling;Lunox;Wanwan;Alice;Joy;Khufra;Melissa;Xavier
607858090201379952;Hilda;Joy;Karrie;Thamuz;Xavier;Diggie;Esmeralda;Lancelot;Lunox;Moskov
607293267642215886;Diggie;Edith;Joy;Melissa;Pharsa;Hayabusa;Kagura;Khufra;Minsitthar;Wanwan
239366290094742886;Dyrroth;Khufra;Martis;Melissa;Valentina;Beatrix;Fredrinn;Kaja;Lapu-Lapu;Pharsa
591699233527829156;Aamon;Atlas;Bane;Brody;Pharsa;Beatrix;Edith;Joy;Lolita;Lylia
591321658657869050;Arlott;Bane;Melissa;Minotaur;Nana;Harith;Khufra;Minsitthar;Pharsa;Valentina
590896585744582495;Khufra;Ling;Melissa;Pharsa;Terizla;Claude;Estes;Hayabusa;Lancelot;Xavier
590377135219933520;Brody;Joy;Kagura;Khufra;Lapu-Lapu;Arlott;Carmilla;Kadita;Leomord;Wanwan
589685220283513388;Alice;Ling;Moskov;Selena;Valentina;Aamon;Lolita;Pharsa;Terizla;Wanwan
589187407804102042;Akai;Beatrix;Khufra;Minsitthar;Yve;Brody;Kaja;Lunox;Martis;Yu Zhong
588552018932265002;Aamon;Floryn;Joy;Lesley;Minsitthar;Edith;Granger;Khufra;Pharsa;Phoveus
587345429474829986;Brody;Franco;Fredrinn;Pharsa;Yu Zhong;Benedetta;Claude;Khufra;Martis;Valentina
586726279874339344;Atlas;Clint;Faramis;Terizla;Valentina;Arlott;Beatrix;Chou;Harith;Julian
628352209554322368;Dyrroth;Khufra;Moskov;Phoveus;Valentina;Esmeralda;Kaja;Lesley;Ling;Pharsa
223626222797663919;Hilda;Lesley;Ling;Luo Yi;X.Borg;Kaja;Lapu-Lapu;Martis;Pharsa;Wanwan
222691393100917103;Brody;Faramis;Gloo;Hanzo;Hilda;Khufra;Lapu-Lapu;Ling;Moskov;Valentina
221779983860835487;Beatrix;Gusion;Joy;Ling;Minotaur;Fanny;Faramis;Khufra;Lesley;Ruby
220656755423649525;Dyrroth;Kaja;Karrie;Ling;Valentina;Beatrix;Khufra;Lancelot;Terizla;Xavier
648874417993024450;Arlott;Fanny;Grock;Lylia;Wanwan;Faramis;Franco;Karrie;Lancelot;Martis
720547586688154695;Edith;Fanny;Faramis;Kaja;Karrie;Akai;Beatrix;Khufra;Lancelot;Lylia
720214353060558536;Fanny;Kaja;Karrie;Valentina;Yu Zhong;Brody;Khufra;Ling;Minsitthar;Yve
719859099135635875;Arlott;Kaja;Karrie;Lunox;Martis;Chou;Hanabi;Joy;Khufra;Valentina
719361557239163720;Arlott;Cecilion;Fanny;Kaja;Karrie;Franco;Hanzo;Lapu-Lapu;Moskov;Yve
603093158994109917;Clint;Fanny;Kaja;Lapu-Lapu;Pharsa;Chou;Franco;Lesley;Ling;Yve
602442819341115326;Fanny;Franco;Lesley;Minsitthar;Pharsa;Brody;Hanzo;Kaja;Lapu-Lapu;Lylia
601952359845714808;Fanny;Kaja;Lunox;Melissa;Terizla;Aamon;Akai;Chou;Moskov;Pharsa
601386562328975046;Beatrix;Dyrroth;Fanny;Faramis;Kaja;Floryn;Hayabusa;Lapu-Lapu;Moskov;Pharsa
240561055507372093;Beatrix;Hanzo;Khufra;Lapu-Lapu;Pharsa;Gloo;Kaja;Lesley;Ling;Xavier
239940394078393411;Brody;Kaja;Natan;Terizla;Xavier;Akai;Fredrinn;Khufra;Lesley;Valentina
239306328056483880;Brody;Faramis;Kaja;Martis;Terizla;Beatrix;Fanny;Fredrinn;Khufra;Valentina
238671858307648496;Claude;Kadita;Selena;Thamuz;Yi Sun-shin;Clint;Hayabusa;Jawhead;Khufra;Pharsa
237765272315839948;Fredrinn;Freya;Khufra;Lesley;Xavier;Atlas;Brody;Fanny;Joy;Karina
694827312474926876;Joy;Kaja;Karrie;Ling;Pharsa;Fredrinn;Khufra;Lancelot;Moskov;Valentina
619491219574185395;Angela;Chou;Jawhead;Melissa;Valentina;Claude;Grock;Harley;Lancelot;Lapu-Lapu
618765748058281704;Beatrix;Jawhead;Lapu-Lapu;Ruby;Xavier;Benedetta;Brody;Franco;Harley;Martis
669439438663721780;Brody;Edith;Jawhead;Kaja;Xavier;Belerick;Chou;Lancelot;Melissa;Pharsa
668214415206652989;Bruno;Franco;Hilda;Martis;Xavier;Claude;Jawhead;Kaja;Nana;Valentina
667272795166611080;Aamon;Clint;Franco;Freya;Kagura;Angela;Brody;Jawhead;Lapu-Lapu;Valentina
629756857131384537;Alice;Angela;Freya;Jawhead;Moskov;Brody;Cyclops;Dyrroth;Edith;Selena
629213311840205361;Angela;Irithel;Jawhead;Martis;Xavier;Aldous;Atlas;Aulus;Cecilion;Moskov
628575393232630805;Jawhead;Kimmy;Minsitthar;Ruby;Xavier;Aldous;Estes;Martis;Popol and Kupa;Valentina
628115771602415501;Franco;Guinevere;Jawhead;Lesley;Xavier;Beatrix;Faramis;Minotaur;Saber;Yin
642043624693697677;Angela;Badang;Brody;Jawhead;Xavier;Edith;Freya;Gatotkaca;Lylia;Melissa
604939277669393074;Angela;Beatrix;Jawhead;Lapu-Lapu;Valir;Edith;Estes;Hanabi;Joy;Vale
604564228240203422;Angela;Edith;Jawhead;Miya;Pharsa;Claude;Hayabusa;Hilda;Minsitthar;Xavier
625298693963413379;Aldous;Bane;Claude;Kagura;Tigreal;Chou;Granger;Khufra;Melissa;Xavier
707029855727010560;Clint;Fredrinn;Lapu-Lapu;Odette;Tigreal;Atlas;Lancelot;Lesley;Nana;Zilong
706236717001358578;Aamon;Cecilion;Claude;Martis;Tigreal;Hanabi;Julian;Lapu-Lapu;Nana;Selena
705481283793598410;Clint;Cyclops;Franco;Gloo;Hayabusa;Aamon;Beatrix;Martis;Tigreal;Vexana
704696262556136136;Hayabusa;Joy;Miya;Odette;Tigreal;Aamon;Bane;Melissa;Pharsa;Rafaela
703749793498016951;Claude;Edith;Kaja;Martis;Nana;Aamon;Hanabi;Lapu-Lapu;Tigreal;Xavier
616537463190725953;Clint;Martis;Tigreal;Vale;Yin;Balmond;Brody;Floryn;Pharsa;Ruby
701393394050801401;Brody;Chou;Edith;Fredrinn;Harith;Gusion;Khufra;Lunox;Melissa;Roger
286230108483804187;Aamon;Bruno;Cecilion;Terizla;Tigreal;Balmond;Julian;Khufra;Wanwan;Xavier
669750514555210792;Kagura;Karrie;Lolita;Martis;Terizla;Beatrix;Edith;Fanny;Lapu-Lapu;Valentina
583626730824189720;Barats;Claude;Freya;Khufra;Pharsa;Grock;Gusion;Lolita;Moskov;Valentina
633711010182714222;Claude;Joy;Lapu-Lapu;Tigreal;Yve;Argus;Kaja;Lesley;Martis;Xavier
632498721303674581;Aldous;Clint;Ling;Pharsa;Tigreal;Hanzo;Khufra;Melissa;Nana;Yu Zhong
711901310713176336;Badang;Diggie;Luo Yi;Martis;Wanwan;Freya;Ling;Lolita;Moskov;Xavier
252663650575292547;Beatrix;Fredrinn;Joy;Minotaur;Vexana;Clint;Fanny;Franco;Gloo;Luo Yi
698418974581531726;Beatrix;Cecilion;Martis;Natalia;Pharsa;Diggie;Faramis;Hanzo;Hilda;Moskov
588330991325748613;Atlas;Badang;Ling;Moskov;Valentina;Aamon;Brody;Esmeralda;Faramis;Pharsa
266856138078884016;Aamon;Alpha;Kaja;Luo Yi;Wanwan;Argus;Julian;Lesley;Minsitthar;Valentina
266497452475091975;Aamon;Kaja;Lapu-Lapu;Luo Yi;Wanwan;Aldous;Beatrix;Faramis;Hayabusa;Minsitthar
586590709232107619;Benedetta;Hayabusa;Lolita;Melissa;Pharsa;Gloo;Ling;Minotaur;Wanwan;Yve
586335291821980253;Joy;Ling;Minotaur;Valentina;Wanwan;Brody;Faramis;Franco;Gloo;Hayabusa
586154645497509203;Arlott;Beatrix;Fanny;Minotaur;Pharsa;Helcurt;Khufra;Lunox;Minsitthar;Wanwan
585992355863261190;Arlott;Ling;Minotaur;Pharsa;Wanwan;Brody;Franco;Hanzo;Joy;Valentina
585893331097283671;Gloo;Ling;Minotaur;Pharsa;Wanwan;Edith;Fanny;Franco;Melissa;Valentina
695624587254358752;Chou;Ling;Minotaur;Wanwan;Yve;Claude;Fanny;Khufra;Lapu-Lapu;Pharsa
585520618130299873;Aamon;Kaja;Minsitthar;Valentina;Wanwan;Chou;Jawhead;Khufra;Melissa;Pharsa
585457400506669210;Aamon;Chou;Harley;Melissa;Minsitthar;Aldous;Angela;Hayabusa;Julian;Wanwan
585348381351793294;Aldous;Estes;Kimmy;Moskov;Valentina;Aamon;Badang;Franco;Lunox;Miya
263980709013799443;Aamon;Beatrix;Faramis;Kaja;Yu Zhong;Brody;Franco;Khaleed;Ling;Yve
263821795223846118;Esmeralda;Ling;Lolita;Moskov;Xavier;Fanny;Faramis;Khufra;Lapu-Lapu;Wanwan
263644997190072294;Aamon;Grock;Kaja;Wanwan;Xavier;Atlas;Esmeralda;Lancelot;Melissa;Yve
263435445735699151;Aamon;Brody;Franco;Gord;Kaja;Claude;Kagura;Lancelot;Minotaur;Minsitthar
263215143978184238;Esmeralda;Franco;Moskov;Terizla;Xavier;Aldous;Brody;Faramis;Khufra;Yi Sun-shin
681425141903874474;Atlas;Guinevere;Martis;Natan;Valentina;Hayabusa;Johnson;Phoveus;Selena;Xavier
595562243076346718;Kaja;Layla;Ling;X.Borg;Xavier;Freya;Hanabi;Hanzo;Kimmy;Saber
659200550162822340;Akai;Alice;Dyrroth;Melissa;Valentina;Claude;Guinevere;Hanzo;Khufra;Pharsa
658731415180046545;Beatrix;Guinevere;Joy;Khufra;Pharsa;Esmeralda;Granger;Melissa;Valir;Xavier
651872434012698648;Freya;Grock;Hanzo;Melissa;Pharsa;Guinevere;Harley;Irithel;Khufra;Martis
651114423824560475;Claude;Fanny;Guinevere;Kadita;Khufra;Brody;Granger;Kaja;Martis;Pharsa
650432584881416966;Guinevere;Khufra;Moskov;Xavier;Yin;Fredrinn;Masha;Mathilda;Melissa;Yve
649846339025380673;Badang;Brody;Guinevere;Khufra;Valentina;Chou;Dyrroth;Martis;Moskov;Pharsa
649319385192865711;Fredrinn;Guinevere;Khufra;Lesley;Xavier;Balmond;Hilda;Martis;Melissa;Valentina
648810517467634140;Brody;Claude;Hanabi;Kaja;Lapu-Lapu;Beatrix;Fanny;Guinevere;Khufra;Yve
636718762895215243;Faramis;Hanabi;Martis;Selena;Thamuz;Estes;Julian;Kimmy;Ruby;Valentina
259929618548654890;Aamon;Beatrix;Hilda;Kimmy;Martis;Claude;Franco;Harley;Khaleed;Valir
231317220732499399;Guinevere;Khufra;Moskov;Valentina;X.Borg;Alucard;Bruno;Luo Yi;Martis;Minsitthar
230783528096297279;Argus;Beatrix;Eudora;Guinevere;Khufra;Benedetta;Carmilla;Kagura;Minsitthar;Wanwan
230161161565301737;Fanny;Melissa;Selena;Terizla;Vexana;Chou;Clint;Guinevere;Gusion;Khufra
229400492792407367;Guinevere;Khufra;Melissa;Valentina;Yin;Beatrix;Julian;Minotaur;Pharsa;Sun
223872547759893206;Claude;Jawhead;Minsitthar;Nana;Yi Sun-shin;Angela;Barats;Guinevere;Melissa;Valentina
682912721006536332;Brody;Guinevere;Hayabusa;Kagura;Selena;Atlas;Chou;Gusion;Moskov;Valentina
603651040884072936;Kaja;Kimmy;Terizla;Wanwan;Xavier;Badang;Beatrix;Franco;Julian;Karina
580510985455862879;Claude;Esmeralda;Martis;Selena;Vale;Cyclops;Franco;Gusion;Lesley;Masha
697504331230805948;Chou;Joy;Kimmy;Lesley;Saber;Claude;Faramis;Gusion;Masha;Sun
577750854787839307;Lancelot;Lesley;Masha;Tigreal;Valir;Cecilion;Edith;Hayabusa;Miya;Selena
577378438173601703;Brody;Chou;Ling;Masha;Valentina;Aamon;Dyrroth;Grock;Hanabi;Harley
694490874801728124;Kaja;Lesley;Lunox;Martis;Masha;Atlas;Clint;Freya;Paquito;Pharsa
694051619906430229;Atlas;Brody;Dyrroth;Leomord;Valentina;Karrie;Martis;Masha;Pharsa;Uranus
647547578041145916;Clint;Dyrroth;Eudora;Masha;Minotaur;Franco;Jawhead;Melissa;Sun;Vale
646919679592273058;Aldous;Fanny;Hilda;Masha;Melissa;Clint;Hanzo;Hylos;Pharsa;X.Borg
691687820230561444;Beatrix;Hayabusa;Kagura;Khufra;X.Borg;Change;Clint;Kaja;Martis;Masha
691023101027060058;Cecilion;Gatotkaca;Masha;Moskov;Saber;Claude;Cyclops;Lancelot;Lolita;Minsitthar
690349705989620797;Fredrinn;Joy;Kadita;Karrie;Xavier;Franco;Freya;Kagura;Masha;Moskov
684786318886984085;Granger;Gusion;Kaja;Masha;Moskov;Alucard;Gatotkaca;Hanabi;Pharsa;Selena
684254842453906427;Jawhead;Lesley;Masha;Selena;Valir;Cyclops;Fredrinn;Gloo;Hanabi;Lolita
638020095038082780;Atlas;Clint;Julian;Lylia;Masha;Estes;Lesley;Martis;Minsitthar;Vexana
610665134797164705;Freya;Masha;Melissa;Minsitthar;Valir;Badang;Beatrix;Hayabusa;Johnson;Xavier
610143102997171303;Freya;Masha;Moskov;Tigreal;Vexana;Aamon;Aldous;Brody;Estes;Faramis
656011695861070818;Akai;Gloo;Masha;Melissa;Vexana;Chou;Franco;Hayabusa;Moskov;Valentina
655573325729035782;Beatrix;Masha;Minsitthar;Valir;Yin;Johnson;Martis;Moskov;Terizla;Vexana
655204156110074148;Franco;Hanabi;Martis;Masha;Vexana;Cecilion;Gusion;Moskov;Sun;Valir
654751728550079379;Aamon;Angela;Change;Gatotkaca;Miya;Dyrroth;Lesley;Masha;Natalia;Vexana
279275495576796944;Claude;Fredrinn;Gloo;Kadita;Natalia;Franco;Lancelot;Lapu-Lapu;Melissa;Pharsa
278796486464207501;Beatrix;Fredrinn;Grock;Kadita;Pharsa;Franco;Lapu-Lapu;Martis;Valentina;Wanwan
278360744852158075;Arlott;Claude;Fredrinn;Kadita;Pharsa;Gloo;Khufra;Lancelot;Lesley;Valentina
277884261180338708;Fredrinn;Kaja;Lapu-Lapu;Melissa;Pharsa;Claude;Khufra;Ling;Minsitthar;Valentina
277378507306397061;Claude;Fredrinn;Hayabusa;Kadita;Valentina;Faramis;Kaja;Karrie;Lancelot;Terizla
276693855159674762;Chou;Lapu-Lapu;Ling;Melissa;Pharsa;Claude;Hayabusa;Kaja;Terizla;Valentina
276143760043369188;Beatrix;Franco;Ling;Terizla;Valentina;Fredrinn;Khufra;Lunox;Minsitthar;Wanwan
274801913475848191;Grock;Joy;Lancelot;Lesley;Pharsa;Claude;Gloo;Kaja;Ling;Lunox
273664223883775732;Fredrinn;Gloo;Lesley;Ruby;Yve;Arlott;Claude;Kadita;Lancelot;Pharsa
272974890222700948;Claude;Gloo;Hilda;Ling;Pharsa;Hayabusa;Lapu-Lapu;Melissa;Minotaur;Yve
272386849070335232;Claude;Fredrinn;Gloo;Kadita;Kaja;Edith;Grock;Lancelot;Melissa;Pharsa
587675952978531295;Claude;Faramis;Kaja;Ling;Phoveus;Fredrinn;Kadita;Lapu-Lapu;Natalia;Wanwan
587436787724652557;Beatrix;Joy;Kadita;Khufra;Lancelot;Claude;Fanny;Franco;Khaleed;Pharsa
587191888689433592;Hayabusa;Kadita;Kaja;Lapu-Lapu;Melissa;Khufra;Lancelot;Lesley;Pharsa;Saber
586922585650038561;Grock;Lapu-Lapu;Ling;Pharsa;Wanwan;Gloo;Hayabusa;Lesley;Minsitthar;Yve
